Compound no,nS,BCUTs-1l,NsssN,AATS2i,BCUTd-1h,MATS2i,EState_VSA5,PEOE_VSA3,ATSC2i,NddssS,VSA_EState1,SlogP_VSA2,Binary
76,0,1.15401445,0,151.1560995,3.30835771,-0.031205449,25.30889875,0,-4.011518252,0,21.6323585,80.16826355,0
77,0,1.211182643,0,155.8172473,3.21335944,-0.036155657,38.30095169,10.27463378,-5.219951265,0,5.286835239,31.22303157,0
78,0,1.427397733,0,151.4502313,3.139318967,-0.159803419,36.39820241,9.184952232,-16.59438146,0,17.82787455,10.95328381,0
79,0,1.217262013,0,145.0213656,3.145848533,-0.152226996,0,9.778515705,-14.60551708,0,5.324611835,10.95328381,0
81,0,0.295867466,0,153.5908715,4.123243721,0.265500399,11.76188495,4.722094864,66.09043153,1,65.93805254,26.94310476,0
82,0,0.298905934,0,149.856175,4.045195461,-0.042318151,36.39820241,17.19862708,-17.16204836,1,61.60624429,38.22301783,0
83,0,1.391761213,0,146.414597,3.253374229,-0.04878895,0,0,-6.970545567,0,0,15.87513677,0
84,0,0.626831175,1,149.0759343,3.179718619,-0.012102687,4.899909731,5.480096598,-1.307384015,0,0,33.04824863,0
86,0,0.298905007,0,150.735331,4.045200148,0.036032027,7.109797541,8.417796984,12.20808668,1,43.60853414,52.44261291,0
87,0,1.173373222,0,151.0168534,4.028908973,0.03832502,12.13273414,4.794537184,2.841931255,0,0,34.33629712,0
88,0,1.391201279,0,144.3788324,3.209386896,-0.004702272,24.26546827,9.589074368,-0.33329477,0,0,32.36472016,0
89,0,1.340272043,0,147.9008983,3.198360385,-0.198255264,5.563451492,4.983978521,-26.07902933,0,0,15.87513677,0
91,0,0.604776286,0,142.9392847,3.198309827,-0.192541167,4.699919916,4.983978521,-19.98023465,0,1.174960101,10.89115825,0
92,0,1.373001267,0,142.7934265,3.278107457,0.025882452,24.26546827,4.794537184,2.449317001,0,0,26.39541487,0
93,0,1.16933492,0,162.5840658,4.030357001,0.247309294,12.26321064,9.778515705,61.18720252,0,45.65181605,33.94130855,0
94,0,1.043848875,0,145.6534109,3.198380798,-0.183597555,0,4.983978521,-19.4135188,0,0.943738557,15.87513677,0
96,0,0.295172872,1,151.1475421,4.043833148,-0.044662661,12.13273414,13.48101471,-8.33567007,1,32.18124935,52.79597402,0
97,1,0.298936617,0,151.1910664,4.043815109,-0.024767393,12.13273414,8.417796984,-3.05132607,1,27.11588624,32.0802269,0
98,0,1.168653348,0,144.1685371,3.341671436,-0.073164069,18.19910121,0,-29.85136154,0,32.81881457,158.1830168,0
99,0,1.340272022,0,148.7147316,3.242416462,-0.14182786,11.12690298,4.983978521,-19.77762272,0,0,15.87513677,0
101,0,0.289257526,0,155.4109392,4.034358275,0.124031786,0,0,30.13037115,0,58.38479191,60.83602331,0
102,0,1.371472253,0,148.9530773,3.200233185,-0.053219055,11.12690298,4.983978521,-7.000577303,0,0,22.41989318,0
103,0,0.298936753,0,150.8552128,4.04381965,0.010344628,24.26546827,8.417796984,1.196754119,1,26.92441055,30.45878155,0
104,0,1.350687901,0,144.0844881,3.308358258,-0.099594055,5.563451492,0,-12.92432967,0,0,4.983978521,0
106,0,0.62664137,0,152.8953836,3.225563153,0.008524277,5.480096598,5.480096598,1.379847504,0,5.401633089,54.98492256,0
107,0,0.301319178,0,150.4923011,4.044364609,0.080467689,0,0,19.52949096,1,40.37052683,37.93654469,0
108,0,1.365749646,0,142.7998259,3.290093145,0.005823617,36.39820241,4.794537184,0.550253489,0,5.107947951,21.96560502,0
109,0,0.298940072,0,147.0433618,4.043818552,-0.142699639,0,13.40177551,-16.67457342,1,27.52044914,18.38575403,0
111,0,1.458094503,0,146.5240027,3.198217244,-0.185716129,12.13273414,4.983978521,-13.09221681,0,5.573459467,9.90728957,0
112,0,0.297585742,1,155.3812254,4.048537655,0.099187767,31.37526582,13.40177551,12.3898113,1,33.09786405,41.93446255,0
113,0,0.300207066,1,146.1360469,4.042885628,-0.125072256,22.90518257,13.55677072,-18.80962257,1,23.29885416,14.12948199,0
114,0,0.297600822,1,157.2953108,4.048477447,-0.096443529,88.2219354,13.89789358,-16.96077597,1,31.32713263,44.26218964,0
116,0,1.206030812,0,145.0715322,3.258398899,-0.142781044,12.13273414,0,-11.03747995,0,5.473609221,37.41984831,0
117,0,1.350688241,0,145.5844086,3.308368387,-0.053731155,0,0,-7.050100764,0,5.293606611,12.09377606,0
118,0,1.043832244,0,145.6534109,3.199847561,-0.183597555,0,4.983978521,-19.4135188,0,1.008492869,15.87513677,0
119,0,0.289257341,0,156.0926712,4.034359425,0.134790618,0,0,32.82613932,0,63.84982085,67.94582085,0
121,0,0.295172828,1,149.5249219,4.043830533,-0.043102275,12.13273414,13.48101471,-7.646400738,1,32.02015441,53.38274321,0
122,0,1.145865358,0,152.1637869,4.022049311,0.065453538,12.67324903,0,13.53751889,0,5.488513535,36.04183051,0
123,0,1.145864546,0,152.221938,4.02205017,0.044213667,11.12690298,0,9.476898765,0,5.33744569,42.64871248,0
124,0,0.282715119,0,151.464677,4.043121762,-0.24744322,12.13273414,0,-16.37479211,0,22.68838782,25.09766405,0
126,2,0.298939726,1,150.1498362,4.043826549,0.060576439,6.076020107,23.21365142,7.361349016,1,25.06177346,43.00402647,0
127,0,1.254647313,0,144.7221609,3.314650338,-0.026546061,31.37526582,0,-4.010993325,0,17.61969123,38.42567946,0
128,0,0.289256417,0,155.9619428,4.034361157,0.11048055,0,0,28.57184298,0,63.73031479,67.94582085,0
129,0,0.298938957,0,152.0711571,4.043800992,0.044073658,29.74556487,18.61998845,5.305623651,1,31.94116941,31.06096467,0
131,0,1.361546633,0,147.4351159,3.198175817,-0.198331,5.563451492,4.983978521,-24.50626474,0,0,15.87513677,0
132,0,1.405987753,0,148.3485973,3.182800966,0.003156509,43.54661211,0,0.325425119,0,4.991457159,33.99586962,0
133,0,0.295171786,2,153.6691337,4.043954512,0.032803526,12.13273414,18.27555189,6.956984724,1,32.44941943,65.99907182,0
134,0,1.445269419,0,147.4032052,3.199847561,-0.1293209,5.563451492,4.983978521,-14.93566288,0,0,15.87513677,0
136,0,1.350688299,0,143.8823875,3.308358258,-0.144657967,0,0,-18.94425201,0,0,4.983978521,0
137,0,0.298905413,0,149.6501175,4.045195461,0.013943216,0,8.417796984,4.707233797,1,32.57324578,38.22301783,0
138,0,1.169255083,0,144.4732213,3.317120297,-0.082693567,30.33183534,0,-20.21143203,0,18.5003541,94.90981009,0
139,0,1.173372514,0,148.6565608,4.028922687,0.046354231,30.33183534,4.794537184,5.038504169,0,0,39.25960817,0
141,0,0.298935333,0,145.739064,4.043820808,-0.043845021,12.13273414,8.417796984,-5.123017528,1,28.54516415,25.5354705,0
142,0,0.298937409,0,150.024475,4.043814898,0.017018389,12.13273414,8.417796984,1.844475628,1,26.89013369,25.5354705,0
143,0,0.298940417,0,150.9228377,4.043792718,0.067915561,17.61283074,18.61998845,6.800272786,1,26.38899235,26.07698614,0
144,0,1.355553942,0,143.6235152,3.313499332,-0.032430971,49.57436702,0,-4.634432004,0,17.07351798,32.64243452,0
146,0,1.254537988,0,145.7071536,3.299058036,-0.022827448,31.37526582,0,-3.629311571,0,17.39955687,44.20892441,0
147,1,1.225516748,1,153.8229764,3.18298913,0.179525012,22.37774075,0,28.34071027,0,11.09257468,27.43304268,0
148,1,1.222776362,0,153.4994436,3.267876778,-0.046980502,5.563451492,4.681802935,-8.273059242,0,1.96875,28.77717728,0
149,0,1.423863688,0,146.7942209,3.244663231,-0.065656322,0,0,-6.174786309,0,4.903985696,11.01370712,0
151,0,1.42234837,0,147.8531805,3.246447939,-0.051097973,0,0,-5.215885947,0,5.153985696,11.01370712,0
152,0,1.408530849,0,151.1405173,3.287638217,0.051191598,10.63346672,0,5.994613362,0,1.504531893,15.58080677,0
153,0,1.414966568,0,150.4971406,3.272049915,0.07001619,16.83031029,0,7.648556989,0,1.42119856,15.58080677,0
154,0,0.298906211,0,149.0696288,4.045185687,-0.023653972,0,8.417796984,-7.624130528,1,32.37444891,38.22301783,0
156,0,1.043836183,0,148.7406151,3.208571049,0.034785725,5.480096598,10.27463378,2.334669665,0,6.020796931,11.11443275,0
157,0,0.295337372,0,153.930105,4.123307775,0.248867158,43.50799995,13.13989185,63.75203468,2,92.18464394,35.36090174,0
158,0,0.297599153,1,152.9241358,4.048537208,-0.020582721,12.13273414,8.417796984,-2.716276304,1,26.83436634,36.10796087,0
159,0,0.296088472,0,149.3809611,4.048719442,0.178243838,61.12083069,13.89789358,15.26553124,1,30.11927795,26.64202728,0
161,0,0.298250954,1,154.9977802,4.046484803,0.171355858,18.74738413,26.2797837,85.18026638,2,98.01087116,98.25769013,0
162,0,0.299077043,3,159.6922903,4.048408763,0.158670621,16.06710094,5.480096598,24.07563469,1,28.39487819,71.99317017,0
163,0,1.46718924,0,145.2682464,3.175565151,-0.300478938,12.13273414,0,-8.079856888,0,0,10.21305479,0
164,0,1.443147728,0,149.199381,3.201099552,-0.176481844,24.26546827,4.983978521,-14.97551401,0,0,19.81457914,0
166,0,1.318182661,0,154.370075,3.156354612,-0.042645914,24.26546827,5.480096598,-7.891966584,0,5.305602952,34.63021188,0
167,0,0.289257325,0,156.0926712,4.034359261,0.134790618,0,0,32.82613932,0,63.69288483,67.94582085,0
168,0,1.251832647,0,155.5505916,3.245439925,-0.069761036,23.80967431,20.24259082,-13.92702231,0,0,66.02422064,0
169,0,1.043836809,0,146.8781249,3.199513061,-0.165823544,0,4.983978521,-12.6920803,0,1.039357521,9.967957042,0
171,0,1.44526696,0,149.2120075,3.199744489,-0.101774352,12.13273414,4.983978521,-8.712456047,0,0,14.89126809,0
172,0,1.114805146,0,143.9047682,4.121201037,-0.117166232,42.46456948,0,-18.33259678,0,18.759447,36.42240932,0
173,0,0.298905411,0,149.6501175,4.045194492,0.013943216,0,8.417796984,4.707233797,1,32.51100899,38.22301783,0
174,0,1.043835161,0,149.4479461,3.199765251,0.038212955,7.109797541,9.778515705,3.106230652,0,5.676597962,23.04705987,0
176,0,0.29359083,0,163.0063659,4.032466256,-0.328868509,0,4.565048285,-13.61370894,0,10.11949452,21.97984775,0
177,0,1.173372245,0,147.4409473,4.028919676,0.056730378,12.13273414,4.794537184,5.650797724,0,0,34.33629712,0
178,0,0.296086118,0,143.6266951,4.048727819,0.001970811,12.99010427,8.417796984,0.215212778,1,26.07310217,19.49362967,0
179,0,1.22894162,0,158.5341462,3.133181675,0.040933893,12.52776858,10.27463378,5.024093399,0,0,42.18408064,0
181,0,0.295173156,1,151.0020215,4.043833127,-0.036601529,12.13273414,13.48101471,-6.554241861,1,32.19760501,52.79597402,0
182,0,0.29893718,0,150.8423813,4.043816728,0.010069233,12.13273414,8.417796984,1.163609125,1,26.93732378,25.5354705,0
183,0,0.610075607,0,143.1325443,3.308348631,-0.126482251,12.13273414,4.390415048,-20.43253636,0,13.28562134,4.983978521,0
184,0,0.300206916,1,147.0522896,4.04288744,-0.120093528,24.26546827,17.94718577,-23.05401557,1,36.72238511,14.12948199,0
186,0,0.28271548,0,153.6169965,4.043126954,-0.290629832,0,0,-20.65678672,0,21.97824043,30.0209751,0
187,0,1.456464644,0,150.9723621,3.182878548,-0.010947486,14.21959508,0,-1.242098177,0,10.20209256,34.63001349,0
188,0,1.242156526,0,146.6831429,3.141531205,-0.103461965,5.563451492,0,-9.111407883,0,0,22.28632647,0
189,0,0.300206423,1,148.2606942,4.042888396,-0.045366943,17.51895835,13.55677072,-7.237178755,1,28.66560962,21.23927953,0
191,0,1.174776809,0,142.5259458,4.035117853,-0.01508256,24.26546827,4.794537184,-1.903181668,0,6.136965309,26.39541487,0
192,0,0.300205923,1,148.5328931,4.04288932,-0.085773292,22.90518257,13.55677072,-14.3690777,1,29.00078323,20.73636395,0
193,0,0.29925485,0,148.0702895,4.038023496,0.089862391,11.76188495,8.417796984,11.95815874,1,29.69501075,27.69054344,0
194,0,1.456475231,0,153.6515184,3.179233393,-0.074706171,7.109797541,0,-5.733075926,0,5.036098094,22.41368855,0
196,0,0.298936909,0,149.8786901,4.043817765,0.053584217,12.13273414,8.417796984,6.033140501,1,26.95566055,31.82163102,0
197,0,1.3998817,0,146.3285902,3.253098386,-0.102365891,0,0,-14.62515812,0,0,15.87513677,0
198,0,1.169362282,0,156.8231409,4.030027436,0.118101435,6.196843572,9.778515705,14.23130311,0,7.113674317,33.94130855,0
199,1,1.412436209,1,153.6940585,3.179381227,0.235760737,30.89165632,0,29.33165194,0,5.022660911,42.77806853,0
201,0,0.610075762,0,141.9992968,3.308301938,-0.146851504,4.877147194,0,-17.47022295,0,0,4.983978521,0
202,0,0.298936774,0,149.8298683,4.043816728,0.025926606,12.13273414,8.417796984,2.770648982,1,26.93456895,25.5354705,0
203,0,1.403349874,0,146.3285902,3.242088617,-0.102365891,0,0,-14.62515812,0,0,15.87513677,0
204,0,0.300206641,1,146.9825263,4.0428877,-0.076358067,34.03208555,13.55677072,-12.10498579,1,23.39775345,14.12948199,0
206,0,1.453222045,0,146.25328,3.198309827,-0.200426912,0,4.983978521,-21.50905648,0,0,15.87513677,0
207,0,1.290996985,0,144.7965062,3.281689859,-0.15754426,6.066367068,0,-6.485455048,0,0,10.09050592,0
208,0,0.297585969,2,156.3915142,4.048537305,0.192416246,12.13273414,8.417796984,26.62323562,1,27.71775416,43.93603045,0
209,0,1.251832544,1,157.177201,3.242040123,0.007734453,17.61283074,20.24259082,1.632290263,0,0,73.07189262,0
211,0,1.153248858,0,152.8799418,3.197836776,-0.108861945,43.33159265,4.794537184,-19.76512243,0,27.7002888,126.5536003,0
212,0,1.20530438,0,158.0230213,3.156984472,-0.07047,0,4.794537184,-4.649379155,0,4.845694444,23.14910436,0
213,0,1.04383012,0,146.9263662,3.199883046,-0.182202596,0,4.983978521,-22.27616978,0,1.004287171,15.87513677,0
214,0,0.296084377,0,146.5883314,4.048736074,0.057569332,36.39820241,8.417796984,7.610425351,1,31.79253634,37.67925989,0
216,0,0.298937135,0,148.978305,4.043815993,-0.052884966,12.13273414,8.417796984,-5.581781238,1,26.66833003,36.61130318,0
217,0,1.254721453,0,148.5219294,3.192859675,-0.014347719,0,4.794537184,-1.27858204,0,5.636190529,17.84547397,0
218,0,1.169335434,0,156.5182502,4.030029276,0.035928854,6.196843572,9.778515705,4.600910016,0,7.259847156,33.94130855,0
219,0,0.300206201,1,145.7084807,4.042887453,-0.113396126,22.90518257,13.55677072,-16.86598848,1,24.34999305,14.12948199,0
221,0,0.298255181,0,153.0540697,4.045589599,0.058587246,59.49112974,32.59032435,15.61783368,2,71.77416246,70.26876846,0
222,0,1.173373083,0,154.2387057,4.028911822,0.134968367,31.37526582,4.794537184,11.07852718,0,4.938219183,41.44609466,0
223,0,0.300206158,1,145.3820422,4.042887713,-0.099293855,28.46863406,13.55677072,-15.39792049,1,24.55837885,14.12948199,0
224,1,1.405412982,0,151.3665345,3.196869126,-0.093471973,0,4.983978521,-12.69518586,0,6.028504444,9.967957042,0
226,0,1.133117277,0,160.1783534,4.030090455,0.237505881,12.13273414,4.794537184,56.50562456,0,37.79256408,29.92915563,0
227,0,0.292877655,1,151.9671605,4.128861046,0.130501117,34.6454746,13.89789358,21.58347473,1,30.94441468,53.66274856,0
228,0,1.156332936,0,148.8464873,4.034726343,-0.056209371,0,0,-7.986333904,0,0,16.92679634,0
229,0,0.298398668,0,151.0591899,4.044262503,-0.017840361,12.13273414,16.83559397,-3.462972452,2,59.22515077,46.11621639,0
231,0,0.300206418,1,145.9849162,4.042887921,-0.122007614,12.13273414,13.55677072,-18.11991966,1,23.38842137,14.12948199,0
232,0,1.143321877,0,149.7636229,4.024021655,-0.075299338,48.55024262,14.38361155,-10.78120475,0,15.05666012,79.56982775,0
233,0,1.355584608,0,141.3557957,3.313422699,-0.132746238,42.46456948,0,-17.86589,0,11.48920829,30.63916437,0
234,0,1.043830123,0,146.9263662,3.199707505,-0.182202596,5.563451492,4.983978521,-22.27616978,0,1.012743552,15.87513677,0
236,0,0.29893564,0,152.4021154,4.043818823,-0.040879726,12.13273414,8.417796984,-5.523698504,1,27.24558035,37.98740663,0
237,0,0.300207066,1,146.1360469,4.042885887,-0.125072256,28.46863406,13.55677072,-18.80962257,1,23.34278827,14.12948199,0
238,0,1.403349924,0,146.3285902,3.242060871,-0.102365891,0,0,-14.62515812,0,0,15.87513677,0
239,0,1.171492872,0,151.6331942,4.033785153,0.218843164,6.9237372,4.794537184,15.19661723,0,0,17.84547397,0
241,0,0.298941412,0,148.6129058,4.043816917,-0.112295016,30.46231185,12.80821203,-14.62572048,1,39.97612678,18.5083029,0
242,0,1.4452694,0,148.3374142,3.200149144,-0.121467282,24.26546827,4.983978521,-15.03701191,0,0,20.79844782,0
243,0,1.161438005,1,152.6262148,4.02901094,0.054722856,4.899909731,5.480096598,8.711315519,0,6.034108411,39.49209797,0
244,0,1.194408882,0,144.1299038,3.295723863,-0.111187458,30.33183534,0,-17.34187746,0,12.43551651,47.6329031,0
246,0,0.298932419,0,150.6173247,4.043829215,0.025266147,12.13273414,13.21233417,4.098454868,1,33.82392514,38.17346697,0
247,0,1.201124826,0,153.5536548,3.188150244,0.076435329,32.41869629,0,8.498910626,0,16.11531245,53.96343498,0
248,0,0.297586429,1,157.1036158,4.048537655,0.115747803,49.70484352,13.40177551,18.77995599,1,46.17298487,41.93446255,0
249,0,0.610064397,0,151.397221,4.029896692,-0.0224123,17.53362945,9.778515705,-2.556105716,0,5.500018188,29.3742089,0
251,0,0.293804577,0,146.3522922,4.048528027,-0.022680239,12.13273414,8.417796984,-2.239840336,1,24.9158694,24.7435677,0
252,0,1.228426016,0,144.3295893,3.168708508,-0.108795927,12.13273414,4.390415048,-16.38743172,0,13.09467989,16.85907763,0
253,0,0.298933798,0,152.7135215,4.043830115,0.029807494,12.13273414,18.12387037,4.667715712,1,39.07283814,43.4124915,0
254,0,0.293787405,0,150.2704881,4.048587741,-0.027305079,29.74556487,13.89789358,-3.524610381,1,42.82225785,47.44750682,0
256,0,0.297586418,1,157.1036158,4.048537324,0.115747803,43.63847646,13.40177551,18.77995599,1,45.34866102,41.93446255,0
257,0,0.298937626,0,148.4872809,4.043812971,0.026260862,19.05647134,8.417796984,2.408524641,1,27.18332123,25.5354705,0
258,0,1.392095547,0,146.414597,3.253098386,-0.04878895,0,0,-6.970545567,0,0,15.87513677,0
259,0,1.228427587,0,143.2662953,3.168625042,-0.116166818,0,0,-12.86621459,0,0,16.85907763,0
261,0,1.350757872,0,146.7933982,3.30835867,-0.056963284,0,0,-7.090811621,0,10.84584815,12.09377606,0
262,0,1.386746964,0,146.0436206,3.269025509,-0.122039475,0,0,-7.627511687,0,0,9.967957042,0
263,0,1.425595951,0,153.3861986,3.217645454,-0.027488153,12.13273414,9.589074368,-4.079445186,0,6.659193586,44.32366293,0
264,0,0.297587053,1,156.0049695,4.048531613,0.093930339,37.57210939,8.417796984,11.03711671,1,32.11324443,41.93446255,0
266,0,0.298933966,0,146.2626191,4.043832016,-0.019215141,36.39820241,13.21233417,-2.771619213,1,27.97946647,41.5952817,0
267,0,0.300206417,1,145.9849162,4.042887661,-0.122007614,17.51895835,13.55677072,-18.11991966,1,23.34448726,14.12948199,0
268,0,0.298255181,0,151.5313744,4.045613939,0.024996068,83.75659802,27.79578716,7.445550412,2,72.23122248,76.05201341,0
269,0,0.298935356,0,152.5142909,4.043904054,-0.044234649,12.13273414,8.417796984,-6.312530385,1,27.36585026,36.98157548,0
271,0,0.296651595,2,157.112751,4.045570738,0.001677494,9.868667483,17.7862307,0.279635505,1,32.88013946,71.98261315,0
272,0,1.45646498,0,149.4412717,3.182828872,0.048466481,38.50436943,0,4.865232511,0,10.00638654,35.32242221,0
273,0,0.298935244,0,152.5593981,4.043820497,-0.013574318,12.13273414,8.417796984,-1.937130655,1,27.34033532,37.98740663,0
274,0,1.252026606,1,150.0962742,3.245085094,-0.04429261,17.61283074,5.480096598,-6.368194197,0,5.693865544,46.32247891,0
276,0,1.426444084,0,154.3454676,3.230502992,-0.001325042,7.109797541,0,-0.111835473,0,5.059824945,22.41368855,0
277,0,0.300206641,1,146.9825263,4.042887661,-0.076358067,28.46863406,13.55677072,-12.10498579,1,23.37380825,14.12948199,0
278,0,0.29893503,0,148.2353148,4.043823736,0.034637263,12.13273414,8.417796984,4.523010478,1,32.70696029,32.64526804,0
279,0,0.29608705,0,143.5927771,4.048725816,0.040027355,41.87829901,13.89789358,4.078558115,1,25.72236143,19.53222974,0
281,0,1.133115998,0,159.8994922,4.030584948,0.26791435,12.13273414,4.794537184,65.91427489,0,38.01869256,29.92915563,0
282,4,1.304229677,0,158.0455385,3.072058076,0.145155894,0,0,24.15383193,0,0,36.92773109,0
283,0,0.298938067,0,157.0020043,4.043813087,-0.019756226,7.047671983,8.417796984,-1.91543004,1,26.1551707,43.41363326,0
284,0,0.298935721,0,152.3780748,4.043819567,-0.057070431,12.13273414,8.417796984,-7.711398369,1,27.25427947,37.48449105,0
286,0,1.215116523,0,154.1065684,3.24086447,-0.031464858,0,0,-5.849152251,0,0,35.79503052,0
287,0,1.060615774,0,151.550147,4.11938065,0.080343288,36.77196304,9.589074368,32.43119061,0,36.51834824,172.6182157,0
288,0,0.291062012,0,150.8544387,4.044179879,-0.027293553,17.69618563,8.417796984,-3.619944225,1,38.51871484,23.98754942,0
289,0,0.29758574,1,155.3812254,4.048537324,0.099187767,37.57210939,13.40177551,12.3898113,1,33.16196994,41.93446255,0
291,0,1.217264675,0,149.1154177,3.138730473,-0.104987597,0,9.778515705,-8.357963851,0,5.188734568,10.95328381,0
292,0,0.298933951,0,149.5150702,4.043825474,-0.054523733,12.13273414,8.417796984,-8.420007168,1,27.58519439,37.98740663,0
293,0,1.252286552,0,151.5848272,3.203732519,0.131517529,0,4.983978521,12.82517738,0,8.084716921,9.551078169,0
294,0,1.36700972,2,161.2682619,3.246133136,0.221164194,6.263162996,4.983978521,30.58466849,0,15.86804078,61.17366721,0
296,0,0.292877261,1,153.0281935,4.1288566,0.120801198,5.563451492,13.89789358,20.98781917,1,35.86034643,57.69232647,0
